code_muni;2023
2210003;21421
2210052;4841
2210102;3297
2210201;6597
2210300;6025
2210359;4410
2210375;2309
2210383;2269
2210391;2829
2210409;17554
2210508;13755
2210607;38934
2210623;3202
2210631;4446
2210656;9460
2210706;14350
2210805;13870
2210904;4141
2210938;6220
2210953;2949
2210979;2316
2211001;866300
2211100;46119
2211209;25203
2211308;22279
2211357;5055
2211407;4417
2211506;3185
2211605;2935
2211704;4059
2300101;10038
2300150;14027
2300200;65264
2300309;44962
2300408;14076
2300507;11369
2300606;6782
2300705;14155
2300754;42156
2300804;7245
2300903;12928
2301000;80645
2301109;75113
2301208;25553
2301257;11096
2301307;19783
2301406;11224
2301505;7429
2301604;21697
2301703;23714
2301802;5704
2301851;17195
2301901;75033
2301950;22392
2302008;19381
2302057;14567
2302107;35218
2302206;53114
2302305;32775
2302404;50411
2302503;51090
2302602;62326
2302701;25135
2302800;74174
2302909;17254
2303006;16377
2303105;17632
2303204;26320
2303303;17015
2303402;17210
2303501;72720
2303600;10243
2303659;10444
2303709;355679
2303808;22344
2303907;12462
2303931;12113
2303956;20163
2304004;20953
2304103;76390
2304202;131050
2304236;17481
2304251;29761
2304269;8932
2304277;6247
2304285;74170
2304301;18217
2304350;24173
2304400;2428708
2304459;17294
2304509;15657
2304608;6734
2304657;13801
2304707;53344
2304806;4841
2304905;10910
2304954;24325
2305001;42053
2305100;5654
2305209;17855
2305233;74755
2305266;11956
2305308;23965
2305332;11611
2305357;21433
2305407;62642
2305506;98064
2305605;24024
2305654;11575
2305704;12083
2305803;41081
2305902;36798
2306009;14001
2306108;23915
2306207;7536
2306256;64650
2306306;46426
2306405;131123
2306504;17841
2306553;42957
2306603;20424
2306702;17232
2306801;10356
2306900;33726
2307007;31701
2307106;27411
2307205;7861
2307254;25555
2307304;286120
2307403;23922
2307502;30802
2307601;59560
2307635;16896
2307650;234509
2307700;105093
2307809;25799
2307908;10846
2308005;37697
2308104;45561
2308203;15157
2308302;25900
2308351;14123
2308377;14196
2308401;36822
2308500;37735
2308609;17149
2308708;61443
2308807;8254
2308906;22753
2309003;13666
2309102;10569
2309201;15399
2309300;30699
2309409;27545
2309458;24493
2309508;19675
2309607;70983
2309706;81524
2309805;11186
2309904;6175
2310001;9346
2310100;10242
2310209;38980
2310258;32216
2310308;31445
2310407;10384
2310506;40187
2310605;8972
2310704;37813
2310803;15501
